sample_id,source_file,source_row,sha256,ade_id,width,height,crop_box,caption,blocked,split
14197,train-00016-of-00023.parquet,133,2db19f7e0e63ea801a4a1479703340954fe6e433eae7030a687a34c3e9069889,ADE_train_00014198,793,512,"140,0,652,512",A blue outhouse in a field of tall grass and trees,0,train
14198,train-00016-of-00023.parquet,134,e3f3c06377f39aa67d636102a562ab0b0827cc730f58e86f590d0c96f3cbe1d3,ADE_train_00014199,200,298,"0,125,512,637",A white house with a balcony on the second floor and a small garden area in front of it,0,train
14199,train-00016-of-00023.parquet,135,073033234f7bd67e4242e08bc8b13de9fd377e4869e5540d31c4c697ce974894,ADE_train_00014200,432,324,"85,0,597,512",A wooden outhouse with a door open and a small bench in front of it,0,val
14200,train-00016-of-00023.parquet,136,bfbae7a8202b872b6afe2213a32cb19591e6049b7aa84ca3f51d38e477d87d7b,ADE_train_00014201,683,512,"85,0,597,512","An old, weathered outhouse sitting in a grassy field surrounded by trees",0,train
14201,train-00016-of-00023.parquet,137,bc999911a2dabb1cb7fb22e720eb4230916f28b8dd3a16fd84975b3ceb85c1eb,ADE_train_00014202,233,360,"0,139,512,651",A man sitting in a wooden outhouse with a toilet seat and a small window,0,train
14202,train-00016-of-00023.parquet,138,7665da50b126f6a84eaaca0471819b7376e96e37d0c7666d14b197638d6205a3,ADE_train_00014203,683,512,"85,0,597,512",A man standing in front of a wooden outhouse in the snowy forest,0,train
14203,train-00016-of-00023.parquet,139,768244a2947afdedb71d911c555ecbe1465e467b241cba051749d81f2a8756c9,ADE_train_00014204,320,240,"85,0,597,512",A small white shed sitting in a grassy field next to a red barn,0,train
14204,train-00016-of-00023.parquet,140,1ef02db000b82953c99b73cf283ee428a04d71e15ee5f3616b283cf8f454e6ee,ADE_train_00014205,750,469,"153,0,665,512","A large, modern building with a large, open interior space and a large, open staircase leading up to the second floor",0,train
14205,train-00016-of-00023.parquet,141,388e4fbbf2794b40f47ac8620d1237342e9a09ed73e735f39e22496ffc633d75,ADE_train_00014206,512,341,"128,0,640,512","A highway overpass with a sign reading ""Image Content"" on it",0,train
14206,train-00016-of-00023.parquet,142,42ad72e6d7537cc23fd1b4d69578b76636328ec7e67bce69a5467d86890a4b2d,ADE_train_00014207,687,512,"87,0,599,512",A highway overpass with a large concrete structure spanning the road below,0,train
14207,train-00016-of-00023.parquet,143,46f66507cd5fc7d1801395ca6cb47aebb0e89d5c824c3983e7cf60fabe4e5a2c,ADE_train_00014208,312,403,"0,74,512,586",A diner with a black and white tiled floor and stools at the counter,0,train
14208,train-00016-of-00023.parquet,144,b4ec59b208eeff869df1d602c72bae977729b92c24b972f3e4befb0061e791ac,ADE_train_00014209,300,187,"154,0,666,512",A large number of fish in a fish farm,0,train
14209,train-00016-of-00023.parquet,145,ca2307bdbd8d93f04b989a5d58f6c054ea733ffc3ba7e9c509df116fc7a201c8,ADE_train_00014210,683,512,"85,0,597,512","A large, ancient Greek temple with several columns and a large, open front",0,train
14210,train-00016-of-00023.parquet,146,dd397d631c74ba4ff5b792af1e8d8b7262570944bf459c80842ee3ecf08e1706,ADE_train_00014211,842,512,"165,0,677,512","A large, ancient Greek temple with several columns in the front and a large, open pediment in the center",0,train
14211,train-00016-of-00023.parquet,147,71dfc48f7dabaa38f186eae888a525a6d797f26a2cd22a850621a913eba9730b,ADE_train_00014212,640,480,"85,0,597,512","A group of people standing on the steps of an ancient Greek temple, admiring the ruins around them",0,train
14212,train-00016-of-00023.parquet,148,9c6caa108c556bbb7a3cfaede748e86469c85d2d309454e431cd6e2398f91fbf,ADE_train_00014213,467,350,"85,0,597,512","A large, white building on a hill with trees and mountains in the background",0,train
14213,train-00016-of-00023.parquet,149,9082c71f11826ea608270addba125a633178a7d10d721cbe88df5de62dccd414,ADE_train_00014214,500,375,"85,0,597,512","A group of people standing in front of a large, ancient Greek temple with white marble columns and a stone roof",0,train
14214,train-00016-of-00023.parquet,150,b1869febec55ab34f5835373718b650ff13eb62b517fa75481ff793b7d52bdff,ADE_train_00014215,725,512,"106,0,618,512","A large, ancient Greek temple with several columns in the front and a blue sky in the background",0,train
14215,train-00016-of-00023.parquet,151,9a0db5dc725d68dccc76a2f1bbd3e693ddcc7b46cd6290f20af16c85b6259311,ADE_train_00014216,266,200,"84,0,596,512","A large, ancient building on a hill with trees surrounding it",0,train
14216,train-00016-of-00023.parquet,152,fe67d2bcf96408d725cf9a0b59a5423aa22eec13b744654d4437aa4c1cfa2976,ADE_train_00014217,398,500,"0,65,512,577","A view of the Acropolis of Athens, a group of buildings on a hill in the center of the city",0,train
14217,train-00016-of-00023.parquet,153,6d6d1c97877eb7fd2447174cfc322c1f2688848b0b6d03f3e08f44525c9f443f,ADE_train_00014218,347,222,"144,0,656,512","A view of the acropolis of athens, a hill located in the center of athens, greece",0,train
14218,train-00016-of-00023.parquet,154,132be74247e42321c52ea9e5573868a51193e45f6c27aeb07fd92331414c49e3,ADE_train_00014219,700,405,"186,0,698,512",A large stone building on a hillside with trees surrounding it,0,train
14219,train-00016-of-00023.parquet,155,fc31b0f3ef5723f638c501098f77f9e857d313b5538692779e71d384e94428e0,ADE_train_00014220,600,390,"138,0,650,512",A large military ship sailing on the water with mountains in the background,0,train
14220,train-00016-of-00023.parquet,156,4c8fba4a75b86c2ade8ea9f1b64d282e54b45dfc2b8661f15c06c43f2aebe854,ADE_train_00014221,250,350,"0,102,512,614",A large military ship in the middle of the ocean,0,train
14221,train-00016-of-00023.parquet,157,b24dca62b983abdb79286d788f49a33a9d5dc269b45da9072f383b8f15505b13,ADE_train_00014222,683,512,"85,0,597,512",Two large military ships sailing on the ocean at sunset,0,train
14222,train-00016-of-00023.parquet,158,4876c2b6d637e69b7d204d538c618869a06d40084aa7085a5a488a410e8d89be,ADE_train_00014223,765,512,"126,0,638,512",A large military ship in the middle of a body of water with a small boat in the foreground,0,train
14223,train-00016-of-00023.parquet,159,218b2ae57aed1a0edd3761304abe6036f501e7306247669020f99cb2ebcf046c,ADE_train_00014224,489,322,"133,0,645,512",A large military ship sailing on the ocean with mountains in the background,0,train
14224,train-00016-of-00023.parquet,160,9e67a7c36dd2800ae7b42756f6474fa7887c7da40347c55e7d543d06b27e778f,ADE_train_00014225,728,512,"108,0,620,512",A large auditorium with rows of red chairs facing a stage,0,train
14225,train-00016-of-00023.parquet,161,02656f093dc886925a6292deeecdfb45159955bb0120c218c0c7f573e9d55ef6,ADE_train_00014226,683,512,"85,0,597,512","A large, empty auditorium with rows of red chairs facing a large screen at the front of the room",0,train
14226,train-00016-of-00023.parquet,162,145d6d322439b11fcdacb978be0eb1a0e71d0824f966b9ea78c70294bc79767e,ADE_train_00014227,638,512,"63,0,575,512",A large auditorium with rows of seats and a stage at the front,0,train
14227,train-00016-of-00023.parquet,163,708cc3b016b297cac90feb84613fc9687e1c84bcb4a2ba5f0061664a767958c4,ADE_train_00014228,240,320,"0,85,512,597",A garden with a pergola and a hanging plant,0,train
14228,train-00016-of-00023.parquet,164,315a2ab2048ee718d2182e119e78e58c9322a3b1296bc678f24633a89e43c0a9,ADE_train_00014229,320,213,"128,0,640,512",A garden path lined with colorful flowers and vines,0,train
14229,train-00016-of-00023.parquet,165,c4a8c340e9004ee9a597d9623250c8c2d8437ee54319dd5448583ff398ca483c,ADE_train_00014230,480,360,"85,0,597,512","A wooden pergola with a birdhouse on top, standing in the middle of a backyard",0,train
14230,train-00016-of-00023.parquet,166,caa4208876f1a241cae8ec343e4fd6dfba33a9fbf1cc8b8707d5dab5e117f6d3,ADE_train_00014231,250,285,"0,36,512,548",A wooden gazebo with a canopy and a bench inside,0,train
14231,train-00016-of-00023.parquet,167,908b784483dde6099cd4e585ee6732287d1883b234842f04820556f2e9570edf,ADE_train_00014232,683,512,"85,0,597,512","A large, white house with a covered porch and a large, stone column in the center",0,train
14232,train-00016-of-00023.parquet,168,5bf08cc96a7c7f99faa94b8218c366bb9b0d6ba76163f50a19b8aca508e03b93,ADE_train_00014233,770,512,"129,0,641,512",A backyard patio with a wooden pergola and a hot tub,0,train
14233,train-00016-of-00023.parquet,169,3210c073f986b631efee277f780af91b75880ce39f6569d9d26f9154b1cd5fa7,ADE_train_00014234,283,420,"0,124,512,636",A garden with pink roses growing around a white trellis,0,train
14234,train-00016-of-00023.parquet,170,8dcdba2116e45c88cadbc0b40404709f2dbb0a2ddbe5a2aedaef89d6753cbd9c,ADE_train_00014235,768,512,"128,0,640,512",A wooden picnic table under a pergola in a park,0,train
14235,train-00016-of-00023.parquet,171,b38328c950a60088e9a255c9035ee56c6b692dd2a6a9004e14e6d7b499945b8c,ADE_train_00014236,683,512,"85,0,597,512",A backyard with a wooden pergola and a garden area with flowers and a bench,0,train
14236,train-00016-of-00023.parquet,172,d997d0c6401e813f42dd16e3e15b22114e3de6162403e0ffbc9afe9f10d91220,ADE_train_00014237,280,261,"18,0,530,512",A wooden gazebo with a bench and pillows on the ground in a garden,0,train
14237,train-00016-of-00023.parquet,173,7b8f8ac8a3bdb85a2dc91075f2b142a314e2dd4a9548301f5a6e40662c3ef424,ADE_train_00014238,283,350,"0,60,512,572",A wooden gazebo with a pergola and a bench,0,train
14238,train-00016-of-00023.parquet,174,a88533082c3e5c403dfc260d2b1b385f83d3424c3736d8cf8ad37fa6a6fc491e,ADE_train_00014239,316,227,"100,0,612,512",A wooden gazebo with a pergola and a table and chairs underneath it,0,train
14239,train-00016-of-00023.parquet,175,9ec8e39b70a3662d1ac571035c834bec12f6e7f65f55502bacc9f2b2a24afc38,ADE_train_00014240,559,373,"127,0,639,512",A group of large rocks jutting out of the water in a tropical setting with lush green trees surrounding them,0,train
14240,train-00016-of-00023.parquet,176,e6c30e52cc1dc332a5d66defd98313f612346f671968f4deb75e7f84165be3ff,ADE_train_00014241,683,512,"85,0,597,512","A group of small islands in the middle of the ocean, surrounded by blue water and white clouds",0,train
14241,train-00016-of-00023.parquet,177,9f215f31ea38c3b5078f877aab91c1b117d90f095debe77147aa3b8b0d3fca16,ADE_train_00014242,700,436,"155,0,667,512",A group of small islands in the middle of a large body of water,0,train
14242,train-00016-of-00023.parquet,178,140797715927b0d8f98c8eaea48c279a8975f2814fe786fe83d10ade473a183e,ADE_train_00014243,468,313,"127,0,639,512",A large body of water surrounded by mountains and forests,0,train
14243,train-00016-of-00023.parquet,179,d0a10074afbbcd1fa34f0a183bbe711cd10c56e8631e3d194a5a71397863cf9f,ADE_train_00014244,468,313,"127,0,639,512",A large body of water surrounded by lush green mountains and forests,0,train
14244,train-00016-of-00023.parquet,180,185de7f3e888668512c89e94ee79e2c418972243ef9ff33b45d1954cf47efcce,ADE_train_00014245,598,365,"163,0,675,512","A small island with a town on the coast, surrounded by water and trees",0,train
14245,train-00016-of-00023.parquet,181,67053811145fc23e0110a8a948d0c6fd484363b5745af09f0378a7596e0f2a4a,ADE_train_00014246,290,218,"84,0,596,512",A small island with a clear blue ocean surrounding it,0,train
14246,train-00016-of-00023.parquet,182,acfc31d253dc155972df2c7850357528e7dc11022666331d85f3bf583aff7955,ADE_train_00014247,245,245,"0,0,512,512",A group of small islands in the middle of a large body of water,0,train
14247,train-00016-of-00023.parquet,183,918d5d7eb0198a8a872b707730f9a775d79b155b00d467fece6f350b9216adea,ADE_train_00014248,683,512,"85,0,597,512",A room with a wooden floor and a green door leading to a hallway,0,train
14248,train-00016-of-00023.parquet,184,f96f5afdf0ce54df53b0f1d25937c9eb2c4ec7a94bc6f5e643ebfc2eca62294b,ADE_train_00014249,512,683,"0,85,512,597",A wooden staircase leading up to a loft bedroom with a white refrigerator and a brown wooden door,0,train
14249,train-00016-of-00023.parquet,185,84578894e331e551107fd59770ca0f8a59b189108d75ed5f63094be08719f0ad,ADE_train_00014250,683,512,"85,0,597,512","A large, open room with a high ceiling and concrete walls",0,train
14250,train-00016-of-00023.parquet,186,5240843a14bf716488f22526c5a81a694be4184050cf37620fdd8d174359b4ae,ADE_train_00014251,683,512,"85,0,597,512","A large, open room with high ceilings and large windows",0,train
14251,train-00016-of-00023.parquet,187,9cd930e321bdd7c2d2bb8fcac34a222395a2e0db6c3d157baa238d28b0fdea21,ADE_train_00014252,282,275,"6,0,518,512","A man sitting in front of an easel, holding a paintbrush and painting a large gold leaf on a wooden panel",0,train
14252,train-00016-of-00023.parquet,188,f78dcc2b5cacf3b7a6888f11fd4d8e46abb07e900bc986338f27c19b8a4579e0,ADE_train_00014253,400,300,"85,0,597,512","A living room with a wooden floor, a yellow rug, a brown leather chair, a yellow and white striped rug, a brown leather sofa, a wooden coffee table, a white ceiling fan, a white wall mounted television, a white refrigerator, a white stove, a white sink, a white countertop, a white cabinets, a white window, a white door, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a white window, a",0,train
14253,train-00016-of-00023.parquet,189,019e34926fe2781308ee1935481f490cfe54efad220aa21d2d89d6232ef8e7c4,ADE_train_00014254,229,304,"0,84,512,596","A room with a long wooden table and chairs, a rug on the floor, and a large mirror on the wall",0,train
14254,train-00016-of-00023.parquet,190,58b076ebcc1c687703bd4310f4b722fca390c704ef9c167e605b8570bbadf016,ADE_train_00014255,521,340,"136,0,648,512",A bedroom with a large window and a small desk in the corner,0,train
14255,train-00016-of-00023.parquet,191,63d440e8754ef595ee2f55697cbf45718ec5bd879744ea8453532a40ffe67755,ADE_train_00014256,683,512,"85,0,597,512",A room with a spiral staircase leading up to a landing with a window on the left and a painting on the right,0,train
14256,train-00016-of-00023.parquet,192,b9d7bd244194f3399b311f55d596ef663f9474043367df83fb60e5efd72e4fc5,ADE_train_00014257,434,290,"127,0,639,512","A large, empty auditorium with rows of red seats and a stage in the center",0,train
14257,train-00016-of-00023.parquet,193,1cd89c4d30530fe4e8f75e3d40ec516b60041fdee6ff1f2457e2de5c1ad4d08e,ADE_train_00014258,289,350,"0,54,512,566",A large conference room with a large audience seated at tables in front of a podium,0,train
14258,train-00016-of-00023.parquet,194,36166bc0e790f109969a1c583ecb4ecde5c428dcd368d54135357ed914074fc0,ADE_train_00014259,380,270,"104,0,616,512","A large, circular room with a large, circular table in the center and rows of chairs facing it",0,train
14259,train-00016-of-00023.parquet,195,7e8bfebcb33855e3871588239ada27536d2eb4a0fabd0f7ca6e8637a3baad933,ADE_train_00014260,640,439,"117,0,629,512",A large industrial building with a high ceiling and large windows,0,train
14260,train-00016-of-00023.parquet,196,54de3e447c3da35bfbd1b4efcf4f2d98dc40fb971c2a27d7e901cf15aadd5d78,ADE_train_00014261,640,480,"85,0,597,512",A basketball court in a school gym,0,train
14261,train-00016-of-00023.parquet,197,a1ebc90e4b64c35640f26fbf94aa0dd4d71699692dbd1ca6b5a4e994c2a7a961,ADE_train_00014262,300,225,"85,0,597,512",A large room with tables and chairs set up for a banquet or event,0,train
14262,train-00016-of-00023.parquet,198,124b2466e1452d3770c3deb5e71c75ac568dd0f161dc9d8fe89b1991e8ed66e7,ADE_train_00014263,683,512,"85,0,597,512","A large, empty classroom with rows of red chairs and a whiteboard at the front",0,train
14263,train-00016-of-00023.parquet,199,cf90ce401206497f863f078809566a661c319f5eded12bd9becaa38627051b38,ADE_train_00014264,320,240,"85,0,597,512",A large room with a stage in the center and a large screen on the wall,0,train
