sample_id,source_file,source_row,sha256,direction,collection,item,category,caption,blocked,split
30903,train-00025-of-00032.parquet,3178,1ceea411fc8c4cb053329a5b7aa7b1259f14ebc7c0faf3084f071cd2a6bbe642,1,collection_2,Wireless over-ear headphones with modern design.,,"In a professional studio, against a pristine white background, it is perfectly illuminated by uniform lighting, emphasizing its smooth curves and intricate detailing with a three-quarter view that showcases its modern elegance.",,train
30904,train-00025-of-00032.parquet,3179,9f5f002798db53808e089869b7189d05e6016ba4722ce296a2e11d9b86bd68aa,0,collection_2,Wireless over-ear headphones with modern design.,,"Set on a rustic kitchen countertop, it is illuminated by soft morning light filtering through the window, with fresh herbs and colorful utensils introducing a cozy home atmosphere.",,train
30905,train-00025-of-00032.parquet,3179,9f5f002798db53808e089869b7189d05e6016ba4722ce296a2e11d9b86bd68aa,1,collection_2,Wireless over-ear headphones with modern design.,,"In a professional studio, against a pristine white background, it is perfectly illuminated by uniform lighting, emphasizing its smooth curves and intricate detailing with a three-quarter view that showcases its modern elegance.",,train
30906,train-00025-of-00032.parquet,3185,0a0dbc6f00a6cc42fd859a33628a372d80c238d70e65c9da5f0ebfbc79110a3f,0,collection_2,Noise-canceling in-ear headphones with sleek design.,,"In a bustling city park at midday, it rests on a bench casting a small shadow with lush green trees and distant skyscrapers in crisp focus behind.",,train
30907,train-00025-of-00032.parquet,3185,0a0dbc6f00a6cc42fd859a33628a372d80c238d70e65c9da5f0ebfbc79110a3f,1,collection_2,Noise-canceling in-ear headphones with sleek design.,,"Positioned against a simple, pristine white backdrop in a professional studio, it is captured from a three-quarter view, showcasing its compact, sleek build and fine detailing under evenly distributed bright lighting without shadows.",,train
30908,train-00025-of-00032.parquet,3186,cf9e2006cdf98abe80717b977c3fa058d8b941a529cb70bb71c2be5ac689a753,0,collection_2,Noise-canceling in-ear headphones with sleek design.,,"Under a golden sunset at the beach, it lies partially buried in warm sand while gentle waves crash softly in the background under a pastel pink sky.",,train
30909,train-00025-of-00032.parquet,3186,cf9e2006cdf98abe80717b977c3fa058d8b941a529cb70bb71c2be5ac689a753,1,collection_2,Noise-canceling in-ear headphones with sleek design.,,"Positioned against a simple, pristine white backdrop in a professional studio, it is captured from a three-quarter view, showcasing its compact, sleek build and fine detailing under evenly distributed bright lighting without shadows.",,train
30910,train-00025-of-00032.parquet,3193,d110fd827b2ab65e5dacdc0a270ebbb6a74b82d34b1c3314cb567d32082ab44d,0,collection_2,Wired on-ear headphones for audio enjoyment.,,"Resting on a wooden table in a sunlit café, the item casts shadows that are mingled with reflections from a nearby glass vase, amidst the gentle chatter of patrons and the aroma of fresh coffee.",,train
30911,train-00025-of-00032.parquet,3193,d110fd827b2ab65e5dacdc0a270ebbb6a74b82d34b1c3314cb567d32082ab44d,1,collection_2,Wired on-ear headphones for audio enjoyment.,,"In a professional studio, this item is displayed prominently against a pristine white background, illuminated by uniform, shadow-free lighting that highlights its sleek headband and cushioned ear pads, depicted from a clean three-quarter view.",,train
30912,train-00025-of-00032.parquet,3206,add2731279e4a05294d00246bb97222810ac64672ccc3ee3b066e1924c24d056,0,collection_2,Colorful sport headphones for active lifestyles.,,"Nestled within the pocket of a winter coat, peeking out amidst gently falling snowflakes on a quiet rural path at dusk.",,train
30913,train-00025-of-00032.parquet,3206,add2731279e4a05294d00246bb97222810ac64672ccc3ee3b066e1924c24d056,1,collection_2,Colorful sport headphones for active lifestyles.,,"Set against a plain white background, this item is captured from a three-quarter view under uniform high-key lighting that accentuates its vibrant colors and sleek sport design, with every detail sharply in focus, exuding a sense of dynamic energy and modern style.",,train
30914,train-00025-of-00032.parquet,3210,2730e4ff052ebcf75cd9f304f859a93eee248c94861d4d0da8ef747ef4770544,0,collection_2,Dynamic studio microphone with professional design.,,"Perched on a wooden podium in a sunlit university lecture hall, it is the focal point in a wide shot, with rows of empty seats stretching back to large windows showcasing a campus lawn.",,train
30915,train-00025-of-00032.parquet,3210,2730e4ff052ebcf75cd9f304f859a93eee248c94861d4d0da8ef747ef4770544,1,collection_2,Dynamic studio microphone with professional design.,,"Set against a pure white backdrop in a professional studio, it is precisely lit from all sides to reveal its smooth, contoured body and intricate metal mesh, with the image captured at a three-quarter angle, emphasizing both its robust build and elegant design.",,train
30916,train-00025-of-00032.parquet,3211,823d65cd92d52c2277a04389435ab7c8425c4e1b1045fc43ebab5945f05113e7,0,collection_2,Dynamic studio microphone with professional design.,,"Resting on the edge of a music stage, it is spotlighted under dim, colorful concert lights, with an audience's silhouettes barely visible in the background, signifying the anticipation of a live performance.",,train
30917,train-00025-of-00032.parquet,3211,823d65cd92d52c2277a04389435ab7c8425c4e1b1045fc43ebab5945f05113e7,1,collection_2,Dynamic studio microphone with professional design.,,"Set against a pure white backdrop in a professional studio, it is precisely lit from all sides to reveal its smooth, contoured body and intricate metal mesh, with the image captured at a three-quarter angle, emphasizing both its robust build and elegant design.",,train
30918,train-00025-of-00032.parquet,3220,ed904dc8a9e7fac1c5021db1962dc02470e660221a486a8cf74c71ccbf5e448c,0,collection_2,"A sleek, modern condenser USB microphone.",,"Amidst a cluttered home recording studio, it is prominently positioned, its metallic body gleaming under focused spotlights as sound waves fill the air.",,train
30919,train-00025-of-00032.parquet,3220,ed904dc8a9e7fac1c5021db1962dc02470e660221a486a8cf74c71ccbf5e448c,1,collection_2,"A sleek, modern condenser USB microphone.",,"In a professional studio, this item is showcased against a plain white background, with uniform high-key lighting accentuating its sleek metallic grille and USB interface, captured in a precise three-quarter view.",,train
30920,train-00025-of-00032.parquet,3230,3d832c7ee8705f411b072ff339a45d24f026ec4f528c06a991ad0267d2eacdd8,0,collection_2,Compact and discreet audio recording device.,,"Resting against a reporter's lapel in an outdoor park, it captures the animated crowd's chatter as autumn leaves rustle underfoot in the breezy afternoon light.",,train
30921,train-00025-of-00032.parquet,3230,3d832c7ee8705f411b072ff339a45d24f026ec4f528c06a991ad0267d2eacdd8,1,collection_2,Compact and discreet audio recording device.,,"In a pristine studio setting, under uniform high-key lighting that eliminates all shadows, this item is presented against a stark white backdrop, showcasing its sleek clip and delicate wires in a front-facing angle that emphasizes its compact efficiency.",,train
30922,train-00025-of-00032.parquet,3255,24de2a1f91589aa8b11148ea8363da0811ea7599fbecb6f06fd69bc05de2a94f,0,collection_2,Floor-standing high-fidelity speaker system.,,"At an outdoor garden party under festive string lights, it is set near a rustic wooden table, with happy guests mingling and the soft rustling of leaves under a gentle evening breeze enhancing the ambiance.",,train
30923,train-00025-of-00032.parquet,3255,24de2a1f91589aa8b11148ea8363da0811ea7599fbecb6f06fd69bc05de2a94f,1,collection_2,Floor-standing high-fidelity speaker system.,,"In a professional studio with a plain white background, it is captured in three-quarter view under uniform high-key lighting, highlighting its glossy wood grain finish and precise speaker grille design, devoid of shadows for a clean, polished look.",,train
30924,train-00025-of-00032.parquet,3259,579c74c530c16338ee0f169ef3722eca13c32f8fd4cc9af9ed3b89db9da848f8,0,collection_2,Soundbar designed for enhancing TV audio.,,"Nestled on a media console in a sunlit beach house, it is viewed from a wide angle, surrounded by nautical decor and bathed in the soft, golden hues of the afternoon sun, with the ocean waves crashing in the distance.",,train
30925,train-00025-of-00032.parquet,3259,579c74c530c16338ee0f169ef3722eca13c32f8fd4cc9af9ed3b89db9da848f8,1,collection_2,Soundbar designed for enhancing TV audio.,,"In a professional studio, this item is displayed against a plain white background with uniform, high-key lighting that eliminates shadows, showcasing its sleek design and streamlined features in a three-quarter view.",,train
30926,train-00025-of-00032.parquet,3266,1ee0c27493a23e6ea1589de1e4795830f631d10cbec6263aababc16e500ef920,0,collection_2,"A sleek, cylindrical smart speaker with voice capabilities.",,"Nestled in the cozy corner of a living room during the early evening, it is captured from a low angle, softly illuminated by a nearby lamp as lush, green indoor plants form the backdrop.",,train
30927,train-00025-of-00032.parquet,3266,1ee0c27493a23e6ea1589de1e4795830f631d10cbec6263aababc16e500ef920,1,collection_2,"A sleek, cylindrical smart speaker with voice capabilities.",,"In a professional studio setting, it is photographed on a plain white background with uniform, high-key lighting that eliminates any shadows, capturing its cylindrical shape and smooth, matte surface from a front view, emphasizing the subtle touch controls and speaker grill that wraps around its sides.",,train
30928,train-00025-of-00032.parquet,3268,a25f7e973759e49033ef71b28357e7b16a6ca38936b44e9016bc44d2268c0a93,0,collection_2,"A sleek, cylindrical smart speaker with voice capabilities.",,"Set on a windowsill in an urban apartment, with the bustling cityscape as a backdrop, the bright noon sun highlights its minimalist form, seen through an eye-level, slightly angled perspective.",,train
30929,train-00025-of-00032.parquet,3268,a25f7e973759e49033ef71b28357e7b16a6ca38936b44e9016bc44d2268c0a93,1,collection_2,"A sleek, cylindrical smart speaker with voice capabilities.",,"In a professional studio setting, it is photographed on a plain white background with uniform, high-key lighting that eliminates any shadows, capturing its cylindrical shape and smooth, matte surface from a front view, emphasizing the subtle touch controls and speaker grill that wraps around its sides.",,train
30930,train-00025-of-00032.parquet,3277,078a3a5c2d2821d0667d032299e1b454afafc2bbabb7becf2d948e563921abd2,0,collection_2,Vintage tube amplifier for electric guitars.,,"Under the bright, artificial lights of a rock club, it sits amidst other band gear, vibrant stage lights flashing behind it as the crowd starts to gather.",,train
30931,train-00025-of-00032.parquet,3277,078a3a5c2d2821d0667d032299e1b454afafc2bbabb7becf2d948e563921abd2,1,collection_2,Vintage tube amplifier for electric guitars.,,"In a professional studio setting with a plain white background, it is illuminated by uniform, high-key lighting from a three-quarter angle, showcasing its polished knobs, intricate vacuum tubes, and vintage grille cloth with remarkable clarity and no shadows.",,train
30932,train-00025-of-00032.parquet,3301,2c87bea6e238c15f8487f543f593d3a01a6c69e794dfa62ba79652cd5dff9350,0,collection_2,"Compact, sleek car audio amplifier device.",,"Floating prominently on a display shelf of a tech store, it absorbs the cool, focused LED lights, standing out against the minimalist decor and drawing the eye amidst other gadgets.",,train
